Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,symbol,source,timestamp,atr,atr_pct,label
2023-10-04 14:30:00-04:00,168.65199279785156,168.8699951171875,168.5,168.860107421875,2768279,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-04 14:30:00-04:00,0.4814267839704241,0.2851039190491819,1
2023-10-04 15:30:00-04:00,168.8699951171875,169.1699981689453,168.85000610351562,169.13499450683594,1248659,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-04 15:30:00-04:00,0.4942834036690848,0.29224194857505215,-1
2023-10-05 09:30:00-04:00,168.74000549316406,169.0,168.52000427246094,168.7949981689453,1457060,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-05 09:30:00-04:00,0.45713915143694195,0.27082505784880884,1
2023-10-05 10:30:00-04:00,168.7906951904297,168.8800048828125,168.39999389648438,168.4550018310547,1226939,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-05 10:30:00-04:00,0.4271392822265625,0.25356283730592044,1
2023-10-05 11:30:00-04:00,168.4499969482422,168.64999389648438,168.3000030517578,168.6199951171875,1647894,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-05 11:30:00-04:00,0.41321018763950895,0.24505408587655111,1
2023-10-05 12:30:00-04:00,168.6300048828125,168.6699981689453,168.42999267578125,168.6699981689453,507060,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-05 12:30:00-04:00,0.39535304478236605,0.23439440865254987,1
2023-10-05 13:30:00-04:00,168.6699981689453,168.8699951171875,168.57000732421875,168.772705078125,0,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-05 13:30:00-04:00,0.38892364501953125,0.2304422654359295,1
2023-10-05 14:30:00-04:00,168.77999877929688,168.8800048828125,168.73500061035156,168.8249969482422,5749212,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-05 14:30:00-04:00,0.38392421177455355,0.2274095772039349,1
2023-10-05 15:30:00-04:00,168.8249969482422,168.90499877929688,168.77999877929688,168.85000610351562,864959,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-05 15:30:00-04:00,0.38571058000837055,0.2284338561242964,1
2023-10-06 09:30:00-04:00,169.1699981689453,169.74000549316406,168.5,169.72500610351562,2746095,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-06 09:30:00-04:00,0.4214259556361607,0.24829927263583787,1
2023-10-06 10:30:00-04:00,169.74000549316406,170.139892578125,169.08999633789062,170.08999633789062,2204160,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-06 10:30:00-04:00,0.4385615757533482,0.2578408990509518,1
2023-10-06 11:30:00-04:00,170.08999633789062,170.22999572753906,169.86000061035156,169.97000122070312,1992718,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-06 11:30:00-04:00,0.43713269914899555,0.2571822651112335,1
2023-10-06 12:30:00-04:00,169.9600067138672,170.01019287109375,169.66000366210938,169.88999938964844,614393,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-06 12:30:00-04:00,0.43893214634486605,0.25836255690257576,1
2023-10-06 13:30:00-04:00,169.88999938964844,170.11000061035156,169.80999755859375,170.11000061035156,383108,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-06 13:30:00-04:00,0.44679042271205355,0.2626479460989817,1
2023-10-06 14:30:00-04:00,170.1199951171875,170.14999389648438,169.77999877929688,169.84500122070312,455304,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-06 14:30:00-04:00,0.44679042271205355,0.2630577405875354,1
2023-10-06 15:30:00-04:00,169.85000610351562,169.89999389648438,169.6750030517578,169.6999969482422,1269382,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-06 15:30:00-04:00,0.44000462123325895,0.25928381210723217,1
2023-10-09 09:30:00-04:00,171.17999267578125,171.69000244140625,171.0749969482422,171.64999389648438,1707285,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-09 09:30:00-04:00,0.5382199968610492,0.31355666530674586,1
2023-10-09 10:30:00-04:00,171.6699981689453,171.88999938964844,171.5050048828125,171.8300018310547,3362187,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-09 10:30:00-04:00,0.53143310546875,0.30927841459913463,1
2023-10-09 11:30:00-04:00,171.83999633789062,171.89999389648438,171.47500610351562,171.55999755859375,735451,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-09 11:30:00-04:00,0.536790030343192,0.3128876416309457,1
2023-10-09 12:30:00-04:00,171.55999755859375,171.76499938964844,171.49000549316406,171.64999389648438,519156,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-09 12:30:00-04:00,0.5392892020089286,0.3141795637546912,1
2023-10-09 13:30:00-04:00,171.64999389648438,172.11000061035156,171.64999389648438,172.09500122070312,725418,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-09 13:30:00-04:00,0.5507191249302456,0.3200087864399827,1
2023-10-09 14:30:00-04:00,172.1074981689453,172.75,172.02999877929688,172.7449951171875,1547672,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-09 14:30:00-04:00,0.5917903355189732,0.3425803075322164,1
2023-10-09 15:30:00-04:00,172.75,172.86000061035156,172.71009826660156,172.85000610351562,1188536,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-09 15:30:00-04:00,0.5935690743582589,0.343401245819329,1
2023-10-10 09:30:00-04:00,172.0800018310547,172.41000366210938,171.9499969482422,172.2899932861328,1116856,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-10 09:30:00-04:00,0.5692836216517857,0.33042175624578535,1
2023-10-10 10:30:00-04:00,172.2899932861328,172.4398956298828,171.89999389648438,172.36000061035156,852107,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-10 10:30:00-04:00,0.5328554425920758,0.3091526112236934,1
2023-10-10 11:30:00-04:00,172.36000061035156,172.74839782714844,172.31500244140625,172.53500366210938,810378,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-10 11:30:00-04:00,0.537384033203125,0.3114637736094016,1
2023-10-10 12:30:00-04:00,172.52999877929688,172.7949981689453,172.52999877929688,172.69000244140625,893642,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-10 12:30:00-04:00,0.5312990461077008,0.3076605701525603,1
2023-10-10 13:30:00-04:00,172.6999969482422,172.6999969482422,172.35000610351562,172.52999877929688,494824,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-10 13:30:00-04:00,0.5348696027483258,0.3100154213949422,1
2023-10-10 14:30:00-04:00,172.52999877929688,172.5399932861328,172.35499572753906,172.489501953125,729096,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-10 14:30:00-04:00,0.5216554914202008,0.302427385732706,1
2023-10-10 15:30:00-04:00,172.489501953125,172.55999755859375,172.4600067138672,172.52499389648438,712049,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-10 15:30:00-04:00,0.5127269199916294,0.2971899366066736,1
2023-10-11 09:30:00-04:00,173.60000610351562,173.67999267578125,173.25999450683594,173.57000732421875,1806416,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-11 09:30:00-04:00,0.45308358328683035,0.26103794674646547,1
2023-10-11 10:30:00-04:00,173.5800018310547,173.65499877929688,173.38499450683594,173.64990234375,816557,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-11 10:30:00-04:00,0.4448699951171875,0.25618787520913294,1
2023-10-11 11:30:00-04:00,173.64999389648438,174.125,173.57000732421875,173.9199981689453,1157268,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-11 11:30:00-04:00,0.4541560581752232,0.2611292910284288,-1
2023-10-11 12:30:00-04:00,173.92999267578125,174.0050048828125,173.63999938964844,173.75999450683594,556991,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-11 12:30:00-04:00,0.46058545793805805,0.2650699082060215,-1
2023-10-11 13:30:00-04:00,173.75999450683594,173.8000030517578,173.51499938964844,173.57000732421875,427464,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-11 13:30:00-04:00,0.44808523995535715,0.2581582191895399,1
2023-10-11 14:30:00-04:00,173.5800018310547,173.83999633789062,173.5511016845703,173.80999755859375,855388,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-11 14:30:00-04:00,0.4172919137137277,0.24008510417995538,-1
2023-10-11 15:30:00-04:00,173.80999755859375,173.85000610351562,173.75999450683594,173.7899932861328,990983,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-11 15:30:00-04:00,0.41301400320870535,0.23765119924293185,-1
2023-10-12 09:30:00-04:00,174.05999755859375,174.22999572753906,173.7100067138672,173.7899932861328,1228158,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-12 09:30:00-04:00,0.3858697073800223,0.22203217808099882,-1
2023-10-12 10:30:00-04:00,173.7899932861328,173.875,173.5019989013672,173.5399932861328,1005713,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-12 10:30:00-04:00,0.37394823346819195,0.2154824524233016,1
2023-10-12 11:30:00-04:00,173.52999877929688,173.77000427246094,173.50999450683594,173.625,389972,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-12 11:30:00-04:00,0.3615635463169643,0.2082439431631184,1
2023-10-12 12:30:00-04:00,173.61000061035156,173.68499755859375,173.25,173.47000122070312,777110,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-12 12:30:00-04:00,0.3737062726702009,0.2154299129765615,1
2023-10-12 13:30:00-04:00,173.47000122070312,173.55999755859375,173.25,173.4499969482422,793040,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-12 13:30:00-04:00,0.370849609375,0.21380779238967773,1
2023-10-12 14:30:00-04:00,173.44000244140625,173.49000549316406,173.24000549316406,173.38999938964844,842314,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-12 14:30:00-04:00,0.37549264090401785,0.2165595721932018,1
2023-10-12 15:30:00-04:00,173.39999389648438,173.4550018310547,173.25,173.27999877929688,500065,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-12 15:30:00-04:00,0.38299342564174105,0.2210257550437496,1
2023-10-13 09:30:00-04:00,176.89210510253906,177.74000549316406,176.72000122070312,177.47999572753906,4283344,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-13 09:30:00-04:00,0.619065420968192,0.34880856201876353,1
2023-10-13 10:30:00-04:00,177.47999572753906,178.30999755859375,177.41000366210938,178.22999572753906,2706369,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-13 10:30:00-04:00,0.6640646798270089,0.3725886190572362,1
2023-10-13 11:30:00-04:00,178.2449951171875,178.6699981689453,178.1300048828125,178.38999938964844,2300329,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-13 11:30:00-04:00,0.6629932948521206,0.37165384669573165,1
2023-10-13 12:30:00-04:00,178.3800048828125,178.9149932861328,178.3000030517578,178.80999755859375,3131422,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-13 12:30:00-04:00,0.6808493477957589,0.38076693534580097,-1
2023-10-13 13:30:00-04:00,178.80999755859375,179.09500122070312,178.72999572753906,178.9499969482422,1787182,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-13 13:30:00-04:00,0.6865637642996651,0.3836623503817328,-1
2023-10-13 14:30:00-04:00,178.9499969482422,178.98500061035156,178.80499267578125,178.82989501953125,1227844,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-13 14:30:00-04:00,0.678786141531808,0.3795708438220987,-1
2023-10-13 15:30:00-04:00,178.8249969482422,178.88999938964844,178.80999755859375,178.83999633789062,2159072,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-13 15:30:00-04:00,0.6780711582728794,0.3791496153868,-1
2023-10-16 09:30:00-04:00,177.83999633789062,178.19000244140625,177.5791015625,177.80990600585938,2431230,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-16 09:30:00-04:00,0.7309929983956474,0.41110926540367154,1
2023-10-16 10:30:00-04:00,177.80999755859375,178.27999877929688,177.7449951171875,178.1999969482422,869174,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-16 10:30:00-04:00,0.7425646100725446,0.41670293085819804,1
2023-10-16 11:30:00-04:00,178.2100067138672,178.2899932861328,178.09500122070312,178.19500732421875,1258562,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-16 11:30:00-04:00,0.7379204886300224,0.4141083971490881,1
2023-10-16 12:30:00-04:00,178.19000244140625,178.3300018310547,178.09500122070312,178.17999267578125,852936,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-16 12:30:00-04:00,0.7236349923270089,0.40612584020235365,1
2023-10-16 13:30:00-04:00,178.17999267578125,178.17999267578125,177.92999267578125,178.02000427246094,799757,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-16 13:30:00-04:00,0.7193494524274554,0.40408349351934947,1
2023-10-16 14:30:00-04:00,178.02000427246094,178.0850067138672,177.86000061035156,178.02999877929688,731417,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-16 14:30:00-04:00,0.7175641741071429,0.40305801214811254,1
2023-10-16 15:30:00-04:00,178.02499389648438,178.1300048828125,177.9550018310547,177.97000122070312,1073251,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-16 15:30:00-04:00,0.7154214041573661,0.4019898855145603,1
2023-10-17 09:30:00-04:00,178.3699951171875,179.1300048828125,178.13999938964844,178.72999572753906,1962126,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-17 09:30:00-04:00,0.47970690046037945,0.2683975336695346,-1
2023-10-17 10:30:00-04:00,178.72000122070312,178.74000549316406,178.30999755859375,178.49989318847656,1322971,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-17 10:30:00-04:00,0.446136474609375,0.24993654989939026,1
2023-10-17 11:30:00-04:00,178.4949951171875,178.72000122070312,178.4091033935547,178.52000427246094,903161,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-17 11:30:00-04:00,0.4297725132533482,0.24074193533931382,1
2023-10-17 12:30:00-04:00,178.50999450683594,178.5399932861328,178.30499267578125,178.30999755859375,626749,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-17 12:30:00-04:00,0.4026303972516741,0.22580360202145555,1
2023-10-17 13:30:00-04:00,178.32000732421875,178.38099670410156,177.97999572753906,178.0989990234375,684517,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-17 13:30:00-04:00,0.40520150320870535,0.227514756079781,1
2023-10-17 14:30:00-04:00,178.10000610351562,178.5399932861328,178.02999877929688,178.47000122070312,1111922,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-17 14:30:00-04:00,0.42877197265625,0.24024876434332149,1
2023-10-17 15:30:00-04:00,178.47000122070312,178.48500061035156,178.2899932861328,178.2949981689453,1111455,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-17 15:30:00-04:00,0.4369866507393973,0.24509192923366585,1
2023-10-18 09:30:00-04:00,180.8939971923828,182.0200042724609,180.8650054931641,181.0399932861328,5004959,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-18 09:30:00-04:00,0.6129946027483238,0.33859623590434457,-1
2023-10-18 10:30:00-04:00,181.0399932861328,181.2400054931641,179.75,180.1999969482422,2903527,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-18 10:30:00-04:00,0.6812090192522321,0.37802942885059637,1
2023-10-18 11:30:00-04:00,180.1999969482422,180.7400054931641,180.1300048828125,180.72999572753903,1035638,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-18 11:30:00-04:00,0.7108524867466538,0.3933229145970352,1
2023-10-18 12:30:00-04:00,180.73989868164065,181.4499969482422,180.69000244140625,181.33999633789065,1184822,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-18 12:30:00-04:00,0.748352050781252,0.4126789819642702,1
2023-10-18 13:30:00-04:00,181.33999633789065,181.3800048828125,180.75,180.9275054931641,974285,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-18 13:30:00-04:00,0.7754952566964306,0.42862209070015106,1
2023-10-18 14:30:00-04:00,180.9275054931641,181.0,180.72999572753903,180.90499877929688,1072790,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-18 14:30:00-04:00,0.7787094116210979,0.4304521250798156,1
2023-10-18 15:30:00-04:00,180.8999938964844,181.00999450683597,180.8600006103516,180.8800048828125,1132720,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-18 15:30:00-04:00,0.7769230433872808,0.42952400619992753,1
2023-10-19 09:30:00-04:00,181.0399932861328,181.44000244140625,180.8300018310547,181.02999877929688,2075469,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-19 09:30:00-04:00,0.7376371111188657,0.4074667823525523,1
2023-10-19 10:30:00-04:00,181.02999877929688,181.4550018310547,180.82000732421875,181.3800048828125,1276072,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-19 10:30:00-04:00,0.7522790091378388,0.4147529986140851,1
2023-10-19 11:30:00-04:00,181.3800048828125,181.88999938964844,181.13999938964844,181.4199981689453,1634149,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-19 11:30:00-04:00,0.7836434500558076,0.43194987210067576,1
2023-10-19 12:30:00-04:00,181.42990112304688,182.3999938964844,181.02999877929688,182.33999633789065,1857736,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-19 12:30:00-04:00,0.8647144862583767,0.47423193135092057,1
2023-10-19 13:30:00-04:00,182.8500061035156,183.17999267578125,182.57000732421875,182.9199981689453,2604303,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-19 13:30:00-04:00,0.896071297781812,0.48987060286005396,1
2023-10-19 14:30:00-04:00,182.91000366210935,183.42999267578125,182.83999633789065,183.375,1834001,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-19 14:30:00-04:00,0.9017857142857163,0.49177135066705724,1
2023-10-19 15:30:00-04:00,183.375,183.4250030517578,183.0449981689453,183.08999633789065,1693194,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-19 15:30:00-04:00,0.9149998256138413,0.4997541339862276,1
2023-10-20 09:30:00-04:00,183.42999267578125,184.66000366210935,183.3800048828125,184.42999267578125,3265435,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-20 09:30:00-04:00,0.7610713413783482,0.41266137374753015,-1
2023-10-20 10:30:00-04:00,184.46499633789065,185.22999572753903,184.33999633789065,185.18089294433597,1689447,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-20 10:30:00-04:00,0.7182137625557975,0.38784442127713864,-1
2023-10-20 11:30:00-04:00,185.17999267578125,185.17999267578125,184.3300018310547,184.6201019287109,2288601,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-20 11:30:00-04:00,0.7354202270507751,0.3983424444943432,-1
2023-10-20 12:30:00-04:00,184.6219940185547,184.71499633789065,183.08999633789065,183.8800048828125,2341706,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-20 12:30:00-04:00,0.7972063337053511,0.4335470483663594,-1
2023-10-20 13:30:00-04:00,183.8699951171875,184.0800018310547,183.25999450683597,183.4900054931641,1366364,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-20 13:30:00-04:00,0.8107779366629383,0.4418649040223304,-1
2023-10-20 14:30:00-04:00,183.50999450683597,183.8300018310547,183.50900268554688,183.7749938964844,591269,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-20 14:30:00-04:00,0.8157773699079119,0.443900093593483,-1
2023-10-20 15:30:00-04:00,183.77999877929688,183.82000732421875,183.5399932861328,183.6000061035156,1010891,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-20 15:30:00-04:00,0.8250645228794521,0.4493815334702506,-1
2023-10-23 09:30:00-04:00,183.33999633789065,183.3650054931641,182.7050018310547,183.25,2590730,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-23 09:30:00-04:00,0.845421927315834,0.461348937143702,-1
2023-10-23 10:30:00-04:00,183.2449951171875,183.51499938964844,183.22000122070312,183.4001007080078,831950,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-23 10:30:00-04:00,0.8211364746093608,0.4477295658177943,-1
2023-10-23 11:30:00-04:00,183.3999938964844,183.5,183.0200042724609,183.47999572753903,1029882,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-23 11:30:00-04:00,0.8018504551478672,0.4370233670261173,-1
2023-10-23 12:30:00-04:00,183.47999572753903,183.55999755859372,182.8999938964844,183.25999450683597,1493063,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-23 12:30:00-04:00,0.7511367797851379,0.40987493304607675,-1
2023-10-23 13:30:00-04:00,183.25999450683597,183.42999267578125,183.1499938964844,183.34500122070312,1421099,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-23 13:30:00-04:00,0.7111369541712987,0.3878681989891077,-1
2023-10-23 14:30:00-04:00,183.3500061035156,183.44009399414065,182.94000244140625,182.9499969482422,905256,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-23 14:30:00-04:00,0.7047151838029991,0.38519551547320763,-1
2023-10-23 15:30:00-04:00,182.9499969482422,183.00999450683597,182.7899932861328,182.9900054931641,942955,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-23 15:30:00-04:00,0.6932863507951887,0.3788656921052924,-1
2023-10-24 09:30:00-04:00,182.07000732421875,182.32000732421875,181.67999267578125,182.1999969482422,1715309,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-24 09:30:00-04:00,0.6747153145926278,0.3703157661326938,1
2023-10-24 10:30:00-04:00,182.2100067138672,182.25999450683597,181.88999938964844,182.18499755859372,1085758,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-24 10:30:00-04:00,0.6375721522739956,0.3499586468797694,1
2023-10-24 11:30:00-04:00,182.17999267578125,183.00999450683597,182.0,183.0,851468,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-24 11:30:00-04:00,0.6489366803850446,0.3546102078606801,1
2023-10-24 12:30:00-04:00,183.00999450683597,183.2899932861328,182.9900054931641,183.13999938964844,784784,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-24 12:30:00-04:00,0.5542929513113819,0.3026607803640257,1
2023-10-24 13:30:00-04:00,183.1300048828125,183.3999938964844,183.05999755859372,183.07000732421875,504724,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-24 13:30:00-04:00,0.5200064522879505,0.28404786774657964,1
2023-10-24 14:30:00-04:00,183.0749969482422,183.1000061035156,182.8437042236328,182.8600006103516,448854,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-24 14:30:00-04:00,0.5140282767159638,0.28110482062793185,1
2023-10-24 15:30:00-04:00,182.8600006103516,182.9600067138672,182.7899932861328,182.9600067138672,724818,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-24 15:30:00-04:00,0.5061710902622808,0.27665668544376826,1
2023-10-25 09:30:00-04:00,183.4900054931641,184.2993011474609,183.1300048828125,183.30999755859372,2110895,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-25 09:30:00-04:00,0.5379061017717675,0.2934406791423526,1
2023-10-25 10:30:00-04:00,183.30999755859372,183.5200042724609,182.0399932861328,183.1999969482422,2610221,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-25 10:30:00-04:00,0.6225498744419663,0.3398198061203296,1
2023-10-25 11:30:00-04:00,183.1999969482422,184.0800018310547,183.13999938964844,183.7400054931641,1468256,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-25 11:30:00-04:00,0.6554074968610492,0.35670375381883457,-1
2023-10-25 12:30:00-04:00,183.72000122070312,184.0500030517578,183.30999755859372,184.0,1185472,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-25 12:30:00-04:00,0.6611219133649614,0.3593053876983486,-1
2023-10-25 13:30:00-04:00,184.0,184.1699981689453,183.8498992919922,183.97000122070312,895624,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-25 13:30:00-04:00,0.6639862060546956,0.36092091191440057,-1
2023-10-25 14:30:00-04:00,183.9600067138672,183.97000122070312,183.7100067138672,183.8500061035156,607856,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-25 14:30:00-04:00,0.646836417061948,0.35182833591952717,-1
2023-10-25 15:30:00-04:00,183.84500122070312,183.88999938964844,183.66000366210935,183.7100067138672,870484,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-25 15:30:00-04:00,0.6475503104073722,0.35248505075499104,-1
2023-10-26 09:30:00-04:00,183.3999938964844,183.7899932861328,182.8699951171875,183.00999450683597,1984357,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-26 09:30:00-04:00,0.619692121233263,0.3386110812708186,1
2023-10-26 10:30:00-04:00,183.0,183.7400054931641,183.0,183.33999633789065,1002360,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-26 10:30:00-04:00,0.6461214338030175,0.3524170648570501,1
2023-10-26 11:30:00-04:00,183.33999633789065,184.1699981689453,183.3000030517578,184.13499450683597,684016,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-26 11:30:00-04:00,0.6361214773995556,0.3454647385757734,1
2023-10-26 12:30:00-04:00,184.13999938964844,184.4900054931641,183.8300018310547,184.2700042724609,870132,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-26 12:30:00-04:00,0.66183689662389,0.3591669188031822,-1
2023-10-26 13:30:00-04:00,184.2700042724609,184.3500061035156,184.05999755859372,184.125,1068363,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-26 13:30:00-04:00,0.658266339983261,0.3575105716134479,1
2023-10-26 14:30:00-04:00,184.1100006103516,184.26499938964844,183.8350067138672,183.8500061035156,787459,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-26 14:30:00-04:00,0.67067282540458,0.364793474647459,1
2023-10-26 15:30:00-04:00,183.8500061035156,184.07000732421875,183.8249969482422,184.00999450683597,859741,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-26 15:30:00-04:00,0.6760297502790219,0.3673875172328791,1
2023-10-27 09:30:00-04:00,183.75999450683597,184.13999938964844,183.5050048828125,184.01499938964844,1908576,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-27 09:30:00-04:00,0.625722612653466,0.34003891787566165,1
2023-10-27 10:30:00-04:00,184.0200042724609,184.0399932861328,183.4900054931641,183.5800018310547,1357348,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-27 10:30:00-04:00,0.5592923845563676,0.304658665964648,1
2023-10-27 11:30:00-04:00,183.6000061035156,183.7899932861328,183.47000122070312,183.69000244140625,746904,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-27 11:30:00-04:00,0.5150059291294704,0.28036688022460443,1
2023-10-27 12:30:00-04:00,183.67999267578125,184.4290008544922,183.57989501953125,184.3800048828125,1286313,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-27 12:30:00-04:00,0.522798810686388,0.28354420047806506,1
2023-10-27 13:30:00-04:00,184.3699951171875,186.2749938964844,184.35499572753903,186.19000244140625,3556158,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-27 13:30:00-04:00,0.6370773315429769,0.3421651663297358,-1
2023-10-27 14:30:00-04:00,186.19500732421875,186.3600006103516,185.66000366210935,186.0500030517578,2674484,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-27 14:30:00-04:00,0.6685060773577131,0.35931527352447257,-1
2023-10-27 15:30:00-04:00,186.05499267578125,186.2400054931641,186.0500030517578,186.13999938964844,2133853,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-27 15:30:00-04:00,0.6656494140625122,0.35760686378272877,-1
2023-10-30 09:30:00-04:00,185.5399932861328,185.6999969482422,185.0901031494141,185.32000732421875,2348918,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-30 09:30:00-04:00,0.6749278477260147,0.3641958887607981,-1
2023-10-30 10:30:00-04:00,185.30999755859372,185.50999450683597,184.72999572753903,185.4850006103516,1636595,0.0,0.0,0.0,GLD,yahoo_finance,2023-10-30 10:30:00-04:00,0.6777845110212175,0.36541203266620986,-1
